,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1217,-0.052241173,0.027896099,-0.16439696,0.3289084,-0.15681289,0.2597802,-0.1771964,-0.28161785,0.002575688,0.06361618,0.09418414,0.28019464,-0.16392288,-0.32627657,0.1522072,0.34254485,-0.078941785,0.06612798,-0.19183111,-0.07015626,0.035594337,-0.19379616,-0.15342125,-0.042860646,-0.06684376,-0.36043832,0.06772564,0.117242455,0.060893357,0.08959329,-0.09244968,0.23799527,0.025298439,0.031412985,0.14421952,-0.023916494,0.08382789,-0.4229365,0.2907385,-0.27675438,0.009476654,-0.20018876,0.020731116,0.04550919,-0.003158629,0.28946602,0.039263036,0.0555561,0.0014784783,-0.07046353,-0.14590015,-0.031057764,0.4141941,0.054267094,0.29263318,-0.21055755,-0.10121504,0.13324173,-0.12733516,-0.011621028,0.25204074,0.23035541,-0.03997092,-0.07051527
1218,-0.025816465,0.13279146,0.3510274,-0.12614205,0.12113969,-0.20827128,0.21348691,-0.0047612004,-0.030235035,-0.21900734,-0.24932119,-0.004353635,-0.06444072,0.06499366,0.17266409,0.12548852,-0.08722092,0.032333322,0.14021105,-0.010727689,-0.087129064,-0.21567951,-0.09140884,0.08069743,-0.14803468,-0.14234933,-0.2117797,0.0032324567,-0.11413921,-0.09362539,0.10052776,0.04822137,-0.058085795,0.02824898,-0.04744091,-0.17095542,-0.14149296,0.17727949,-0.10739422,0.004419096,-0.026683923,-0.23228034,-0.15532142,0.056777753,0.14530173,0.006821271,0.101681426,0.05067145,0.16698259,0.0303305,0.15043277,0.052384038,-0.15888956,0.023518994,-0.24620944,0.09754904,0.094451435,0.06376733,0.13800733,-0.11063235,0.21898802,0.17131057,0.12205175,-0.067059316
1219,-0.06318542,0.11731435,0.12604882,-0.16168511,0.11209704,-0.14629315,0.03511689,0.05501052,-0.086102754,-0.057487827,-0.06513114,-0.15428019,0.017647803,0.22306845,-0.031604037,-0.11383459,-0.07520921,-0.0742799,0.08880524,0.082905665,0.049943045,0.019768821,-0.012170898,-0.026303109,0.02884899,0.05542235,-0.06032898,-0.081513934,-0.064448245,-0.06543676,0.00902019,-0.172542,0.057865463,-0.06344195,-0.0773027,-0.0137615055,-0.10611827,0.32490212,-0.19989574,0.121361114,-0.04741017,-0.055042982,-0.05953833,0.07896213,0.035182886,-0.15404744,-0.06379982,0.041833878,0.12451516,0.05738947,0.19277996,0.20649882,-0.18456113,0.115976036,-0.18484128,0.14427884,0.10021598,-0.07469642,0.09018228,0.037407134,-0.08708973,-0.19223258,0.075277455,-0.11128332
1220,0.014567391,0.18881947,0.18517017,0.109568015,0.038087934,-0.032855455,0.03985455,-0.19221167,-0.07968359,-0.16624044,-0.06942174,0.16706935,-0.1836173,-0.2292347,0.2626309,0.3954683,-0.111135244,-0.009455346,0.0717754,0.047545537,-0.04477278,-0.29181784,-0.22432746,0.08230379,-0.15227836,-0.34357795,-0.12104954,0.033966873,-0.11684201,-0.00979037,0.029874865,0.21703929,0.003550589,0.04402265,0.06215672,-0.10348709,-0.038781997,-0.14708972,0.1953452,-0.21923313,-0.19125257,-0.2746774,-0.23469178,0.0705779,0.06899961,0.13726638,0.044574056,0.047861174,0.12982908,0.0038725697,0.032349966,0.17014875,0.12361342,-0.026128057,0.04708786,0.0039173206,0.0865988,0.21107233,-0.038406376,-0.19255966,0.42754367,0.35194677,0.20239836,-0.23556599
1221,-0.0068038017,0.06021467,0.1492065,-0.18786925,0.10515621,-0.192459,0.06300452,0.1189253,-0.03681759,-0.05369718,-0.04134701,-0.15707295,0.02769351,0.20613441,-0.06776696,-0.15548709,-0.014939062,-0.042691268,0.13426143,0.046751734,0.016180981,0.052384228,0.036720447,0.03872167,0.036802035,0.11210845,-0.032359295,-0.050532803,-0.08509014,-0.07371033,0.03422177,-0.12760016,-0.030385118,-0.05392982,-0.1541419,0.02624951,-0.03551781,0.29916057,-0.15987246,0.13420177,-0.05008729,0.03757467,-0.0916603,0.05912146,-0.010042377,-0.2221376,-0.06267023,-0.012621239,0.037043337,0.031211589,0.12082611,0.15099312,-0.20653445,-0.005812153,-0.15957955,0.14903925,0.12359108,-0.011278674,0.039005198,0.008830216,-0.10773595,-0.1487549,0.1091341,-0.05691528
1222,0.06665272,-0.05459839,-0.23761664,0.19134536,-0.101850614,0.17923598,-0.024644246,-0.13264507,0.03525368,0.01549087,0.116191894,0.18797109,-0.10037553,-0.31235945,0.08619323,0.21820518,0.06632789,0.101302706,-0.15077266,-0.043452404,-0.09170229,-0.11279195,-0.04543821,-0.020694973,-0.043391988,-0.11005491,0.09926957,0.018054891,0.092420116,0.117475115,-0.030324914,0.22566086,-0.0873961,0.04019444,0.14705133,-0.011638677,0.1094166,-0.47238082,0.30069986,-0.17916636,-0.0080717765,-0.018301293,0.037158918,-0.075390145,0.002873823,0.21954791,0.07971978,0.04410892,-0.07828739,-0.046048477,-0.21546648,-0.1949928,0.2624983,-0.05841049,0.26531845,-0.17778604,-0.14693743,0.07799541,-0.11626049,-0.055246964,0.16844216,0.2764196,-0.095554754,0.0024740472
1223,-0.017563019,-0.015252888,-0.14615417,0.3143242,-0.18532942,0.26202452,-0.10041923,-0.23672168,0.07707803,0.060712308,0.06833245,0.27111125,-0.098735996,-0.32471013,0.18350554,0.2945099,-0.039889272,0.098001875,-0.19719541,-0.078196466,-0.0208437,-0.16806471,-0.122288145,-0.0166997,-0.07909466,-0.31425157,0.072184175,0.14082977,0.048180364,0.094528005,-0.061074134,0.2567143,-0.034423213,0.02744158,0.13592389,-0.04369587,0.10502457,-0.45250207,0.2812062,-0.23290542,0.027244885,-0.13526496,0.07381977,-0.023745153,0.008260392,0.295066,0.078228,0.025718648,-0.059821695,-0.087089546,-0.19584619,-0.14855261,0.37006244,-0.031865504,0.24629691,-0.2217049,-0.08085911,0.1280556,-0.11820099,-0.03516896,0.24574412,0.25073507,-0.067192435,0.022046436
1224,-0.03770476,-0.112842545,-0.19089648,-0.0103434175,-0.016829874,0.08891937,-0.13340099,0.069029264,0.009564444,0.17552781,0.11707084,-0.10596442,0.092960596,0.15698987,-0.18793492,-0.20866284,-0.011722647,-0.06785549,-0.06016867,-0.0020998716,0.10633616,0.23645973,0.10333906,-0.06631197,0.16632503,0.17783025,0.08988753,-0.057967685,0.08120099,0.029702727,-0.07642735,-0.1676957,0.09243969,0.0029866155,-0.02768159,0.10352595,0.018682916,0.092271395,-0.09023959,0.14233088,0.056537528,0.15841842,0.14792475,-0.0030782372,-0.06506156,-0.0998915,-0.068036035,-0.04835711,-0.075745806,0.052940015,-0.015782714,-0.011512976,-0.037453763,0.020872064,-0.0052985474,-0.015528616,-0.035403647,-0.14659895,0.011148153,0.1375941,-0.30457568,-0.22372946,-0.11249198,0.06444673
1225,-0.011924381,-0.015384853,-0.13685763,0.3078606,-0.1813376,0.25466222,-0.09481313,-0.23276746,0.07348829,0.051050484,0.064104095,0.27249837,-0.0962942,-0.32920718,0.1851962,0.29449272,-0.034829766,0.09749622,-0.18805788,-0.07858279,-0.021634266,-0.17501141,-0.1192107,-0.008012155,-0.08261295,-0.3135645,0.066072464,0.13508715,0.044380028,0.09158991,-0.056215346,0.2610955,-0.032029767,0.029421937,0.13708965,-0.044331033,0.1053154,-0.44843107,0.28175926,-0.23539183,0.02031285,-0.13277967,0.06623144,-0.029043011,0.008960232,0.2960863,0.08091809,0.023934308,-0.057101652,-0.085714385,-0.19286858,-0.14983563,0.360398,-0.034916323,0.24402961,-0.21628366,-0.07596444,0.13527292,-0.116623916,-0.039902844,0.25255436,0.259848,-0.059942402,0.025891736
1226,0.0052434383,0.18079418,0.2130196,0.07237211,0.07976705,-0.0539299,0.084430784,-0.17071213,-0.06976977,-0.17497231,-0.07029241,0.146943,-0.19502279,-0.2258746,0.26701072,0.40025935,-0.077264175,0.022134773,0.07262987,-0.014317311,-0.07227933,-0.3219367,-0.15417741,0.05501784,-0.19266483,-0.335259,-0.13011515,-0.011083551,-0.09634241,-0.018151877,0.028708354,0.17474347,-0.03272442,0.10051634,0.055987984,-0.097748995,-0.011848014,-0.14005062,0.18837512,-0.19230759,-0.1638259,-0.2842628,-0.22302893,0.09838,0.0734356,0.13002376,0.124657616,0.06822686,0.13386539,0.04731147,0.03292212,0.13912182,0.08873117,-0.039644707,0.023241214,0.012970279,0.07324564,0.16067934,-0.013794431,-0.15296698,0.40732113,0.37055862,0.17428982,-0.2636243
1227,-0.06587087,0.10956869,0.13507862,-0.07893078,0.073914215,-0.087338805,-0.07035473,0.038892195,-0.019580122,-0.020362703,0.00209729,-0.11415142,0.018420495,0.12158028,-0.05988426,-0.11208597,-0.06868849,-0.09385866,0.11528894,0.018332083,0.14843662,0.062481742,0.04332585,0.040679704,0.097239204,0.048400275,-0.0188547,0.02963715,-0.07428486,-0.034567684,0.0149969505,-0.084294505,0.063472845,-0.011736921,-0.10141689,0.057846915,0.013983339,0.2649881,-0.07516309,0.048362695,-0.060753528,0.049006827,-0.08654228,0.051434338,-0.07868046,-0.19622374,-0.070429236,-0.025509425,0.04093221,0.014691216,0.07788209,0.15371855,-0.057249047,-0.050634284,-0.013585173,0.15102628,0.1551817,0.003936548,0.04291576,0.041058958,-0.101512864,-0.077639274,0.09136134,-0.079610735
1228,0.087488435,-0.108808964,-0.3152324,0.13540858,-0.109929554,0.21512344,-0.07265127,-0.06525222,0.024435997,0.05914034,0.16304986,0.1362464,-0.036704876,-0.2376422,0.0030860514,0.09558446,0.13967475,0.05339452,-0.13670115,-0.03637816,-0.058426052,-0.0023553967,0.057558954,-0.0534288,-0.023638502,0.033226624,0.117569536,-0.053574078,0.12771076,0.10735287,-0.06300786,0.108305134,-0.008573607,0.052209057,0.17378947,0.03233448,0.12395853,-0.3920026,0.22331005,-0.11123726,-0.010079,0.101811506,0.10979267,-0.11392911,-0.001547642,0.1978596,0.07431482,0.019205514,-0.098471045,0.015681637,-0.182978,-0.20302942,0.16853215,-0.044386495,0.23954459,-0.14492252,-0.17552784,-0.022166356,-0.087134026,0.008050486,0.04928257,0.13884582,-0.161078,0.05638739
1229,0.030381527,-0.09014143,-0.3203435,0.22239745,-0.095121056,0.2692838,-0.12856035,-0.14546259,-0.023604134,0.066556446,0.17728527,0.19472116,-0.12211302,-0.23948327,0.021402717,0.16563728,0.03214609,0.03216908,-0.18898802,-0.060774356,-0.05229584,-0.022627857,-0.02891934,-0.099745974,0.013248004,-0.040283684,0.08762406,-0.029390678,0.14646539,0.1264052,-0.08864884,0.11006734,0.0047247782,0.07410135,0.17834681,0.0068970546,0.0886118,-0.39064786,0.22386739,-0.14910935,0.033805806,-0.06223312,0.109149285,-0.050793145,0.0154116005,0.22457136,0.041975457,0.036923695,-0.03102608,0.048027087,-0.16251665,-0.15379836,0.26047063,0.057706423,0.23073308,-0.19132952,-0.21980296,0.012403533,-0.075552344,0.036133,0.06329529,0.13605906,-0.17470483,-0.024713092
1230,0.14820518,-0.1992031,-0.27292472,0.039987914,-0.092824936,0.10434899,0.05929531,0.07526401,0.08183142,0.08693003,0.12819998,0.04435877,0.03870967,-0.15084708,-0.102254555,-0.057991598,0.1905112,0.11604873,-0.09343545,0.005426742,-0.14558157,0.107955076,0.07469727,-0.000945447,0.028103042,0.20159724,0.16818054,-0.058275096,0.13419023,0.04886822,0.00066062063,0.038833495,-0.12292306,-0.018892149,0.08441728,0.025609016,0.10244795,-0.30279776,0.1551198,-0.021028042,0.060868796,0.1999819,0.12095198,-0.14454253,-0.04304238,0.053371083,0.032847356,-0.018895235,-0.16746978,-0.07248024,-0.19364634,-0.25981238,0.05021499,-0.08917515,0.1573995,-0.12552315,-0.1841382,-0.027046956,-0.103107214,-0.0004798323,-0.06919286,0.04670011,-0.13900411,0.19874474
1231,0.025549456,-0.046005204,-0.19748005,0.27139786,-0.108307704,0.25649205,-0.07041788,-0.17719972,0.035952732,0.04417631,0.114308104,0.24853882,-0.09872208,-0.31911927,0.14768226,0.2741353,0.020128556,0.07680955,-0.1881981,-0.09092596,-0.04484681,-0.1539959,-0.03745676,-0.01945,-0.07480663,-0.20599926,0.055645846,0.07681043,0.079572685,0.10431346,-0.063739546,0.23319167,-0.028289944,0.04676694,0.14652294,-0.03448903,0.117481455,-0.45738178,0.25427076,-0.19361645,0.016933482,-0.09843779,0.086745426,-0.050307877,0.012475975,0.28607652,0.092217386,0.027498089,-0.04533586,-0.0070506427,-0.20381348,-0.1987327,0.31423983,-0.0397879,0.25821042,-0.20986477,-0.12576292,0.09819187,-0.0920504,-0.039031133,0.19919515,0.28176257,-0.100000955,0.008721512
1232,-0.05754355,0.2027887,0.22083147,0.06492076,0.12322432,-0.049351152,0.08983518,-0.14633286,-0.064904116,-0.18470883,-0.08104184,0.11136414,-0.19569352,-0.19192815,0.2793789,0.38267586,-0.103878565,0.0065251067,0.05781012,-0.021641284,-0.030447267,-0.33872476,-0.13286904,0.09654163,-0.1443144,-0.31998247,-0.12275012,0.00853426,-0.10241363,-0.07611296,0.025866449,0.14314926,-0.026320074,0.08316108,-0.0052266344,-0.10165426,-0.023098595,-0.1231791,0.17433807,-0.16535407,-0.18440403,-0.30669126,-0.24022561,0.08973423,0.046079986,0.08702281,0.13216403,0.07976262,0.12376356,0.010900972,0.05166947,0.11388801,0.10804667,-0.035013173,0.055546913,-0.014097396,0.09931356,0.16378294,0.027529841,-0.112418436,0.3841481,0.36155486,0.12705296,-0.28574985
1233,0.05777941,-0.16392961,-0.35663453,0.10915582,-0.105393305,0.21827327,-0.12172791,-0.0133280195,0.0059097856,0.11410784,0.17654519,0.072577745,-0.016989693,-0.10835119,-0.11146985,-0.03151969,0.14157021,0.016604975,-0.14205495,-0.026669435,-0.027126186,0.12607898,0.06716371,-0.0999172,0.06744047,0.16857058,0.14450862,-0.08461363,0.16994824,0.08867303,-0.07662607,-0.017957825,0.024216972,0.045769766,0.15394744,0.0717444,0.08397204,-0.25411206,0.13697195,-0.058791373,0.058194023,0.13650492,0.15300392,-0.09127279,-0.02838061,0.11476867,0.007659793,-0.01103662,-0.10142432,0.027932698,-0.14474425,-0.17300811,0.123143345,0.021609861,0.19442023,-0.12639096,-0.23135822,-0.08589932,-0.059998494,0.08917878,-0.111713916,-0.03184692,-0.20917138,0.08486891
1234,-0.023020098,0.04477465,0.06683956,-0.15607253,0.11149061,-0.11710742,-0.024419343,0.118420556,-0.06876783,-0.01885358,-0.011002094,-0.14762694,0.0066872835,0.19451645,-0.10244766,-0.1454311,0.00048430264,-0.08674072,0.115536794,0.04803177,0.08531058,0.08300217,0.08868913,0.032546442,0.07925638,0.13029325,-0.0072560497,-0.089192055,-0.03167782,-0.0529966,-0.0033215648,-0.15030831,0.05345828,-0.025442371,-0.11378359,0.08348794,-0.02853787,0.2679493,-0.14282322,0.10239785,-0.07719626,0.07335111,-0.07892197,0.06477937,-0.019470692,-0.21544348,-0.09045557,-0.0094744265,0.041798323,0.06356321,0.11215913,0.17180651,-0.16975519,0.011959257,-0.08628006,0.14961527,0.092675716,-0.043468826,0.053324565,0.03831947,-0.14412786,-0.16351,0.06669182,-0.08691551
1235,0.089181125,-0.17964336,-0.33331484,0.0615319,-0.11027038,0.18356304,-0.07898399,0.043761753,0.045894936,0.15855965,0.17260467,0.020446382,0.054089665,-0.08749705,-0.124305986,-0.08188598,0.17772454,0.039955594,-0.13019234,-0.011932328,-0.05078999,0.13725086,0.1182371,-0.08018279,0.03512491,0.19775853,0.16033694,-0.078347124,0.1638165,0.083841644,-0.06830519,-0.034214534,-0.004688561,0.019260317,0.12829311,0.08082701,0.10002481,-0.23985583,0.08392384,-0.0005920753,0.06593284,0.21701881,0.19037835,-0.11215888,-0.03602342,0.08591047,0.0071547255,-0.021378808,-0.14956209,0.010191493,-0.14773867,-0.19385007,0.06520449,-0.009441011,0.16913237,-0.11150499,-0.19091691,-0.11812988,-0.08457848,0.07317457,-0.14567243,-0.08299745,-0.19949326,0.14330164
1236,-0.007015651,-0.15488116,-0.2086516,0.011175269,-0.030236647,0.09031779,-0.12541176,0.08516753,0.038111098,0.21457516,0.13021152,-0.08964707,0.11985491,0.1355634,-0.18837401,-0.21179324,0.035397947,-0.025528386,-0.07214035,-0.016563699,0.0776309,0.2481504,0.12431537,-0.078747764,0.14565443,0.21144637,0.1119038,-0.04053504,0.09610241,0.02588431,-0.06465968,-0.16517565,0.07222127,0.01879443,-0.01230821,0.105954915,0.035926238,0.039022908,-0.093374304,0.13296014,0.10625248,0.17964518,0.19147603,-0.024528794,-0.0705408,-0.08395465,-0.048002824,-0.06154659,-0.10963188,0.05247827,-0.040464796,-0.08188057,-0.013686717,0.009175768,0.02282966,-0.028654044,-0.07530368,-0.14542522,-0.011078579,0.13455762,-0.3161991,-0.23274708,-0.13271922,0.118553
1237,0.013749885,-0.19284359,-0.278935,0.05210589,-0.09549268,0.15577027,-0.14498621,0.092623025,0.064906694,0.2830925,0.17275722,-0.07782531,0.12117031,0.11451324,-0.19618303,-0.20889834,0.110484265,-0.012087867,-0.13001248,-0.040802933,0.04059641,0.24713068,0.13979183,-0.096941635,0.11018524,0.25747207,0.17463815,-0.02809994,0.14793783,0.038618006,-0.09863612,-0.18676296,0.060766026,-0.008589382,0.021369793,0.13183576,0.05745103,-0.008831702,-0.09239572,0.12275589,0.16101559,0.23715928,0.26278052,-0.036717765,-0.087523155,-0.038243283,-0.05415746,-0.07343601,-0.16272192,0.026236031,-0.06293418,-0.093293265,0.01617033,0.026416117,0.08384371,-0.08317308,-0.15312046,-0.18677974,-0.061908904,0.17375883,-0.33698517,-0.29810247,-0.191909,0.16832608
1238,0.03155751,0.034301683,0.1808471,-0.18936597,0.1311168,-0.22462833,0.10159875,0.1594197,0.005463116,-0.068718456,-0.08017905,-0.13576885,0.06055805,0.17655516,-0.067632206,-0.15770471,0.0072014183,-0.019091934,0.15143324,0.046758145,0.0005634874,0.03345842,0.0491639,0.09151603,0.014152147,0.13459092,-0.043368723,-0.009226054,-0.120222844,-0.09079925,0.07652881,-0.05413504,-0.08317156,-0.07120845,-0.19849238,0.011418894,-0.005652885,0.24813011,-0.1273816,0.12016488,-0.0767099,0.065213196,-0.13823594,0.0335105,-0.03474773,-0.23965284,-0.055803895,-0.022798065,0.008844696,-0.02084279,0.075735115,0.088520475,-0.20088956,-0.082453206,-0.14558312,0.15442252,0.16678362,0.023012772,0.032073375,-0.054170676,-0.06459236,-0.06903156,0.14476252,-0.0030428655
1239,-0.013782685,-0.07368028,-0.11110523,-0.06345628,0.032617576,0.038010158,-0.07928533,0.09263511,-0.011203991,0.12507974,0.10533331,-0.12005219,0.054669052,0.1731449,-0.15882182,-0.1849425,-0.01825627,-0.073275395,0.0035018176,0.0069082454,0.06471654,0.206588,0.11620588,-0.015796054,0.14055116,0.17720947,0.06295845,-0.07210032,0.04568863,-0.008559087,-0.043125644,-0.16766116,0.079637386,-0.013834316,-0.0650248,0.081478,0.011085857,0.13314559,-0.1063813,0.15623185,0.007965408,0.1382215,0.095879234,0.016441733,-0.049163047,-0.1545077,-0.075432226,-0.05404247,-0.045229822,0.065350145,0.01687729,0.042862758,-0.10640826,0.015750622,-0.043694288,0.030025568,-0.0035749804,-0.101229295,-0.001791434,0.11350998,-0.26928446,-0.23252293,-0.04551764,0.028127149
1240,-0.04833319,0.016379386,-0.026006969,-0.10223587,0.05110409,-0.013033405,-0.050142072,0.065103106,-0.0382047,0.04128252,0.05486549,-0.12655422,0.026939474,0.17709547,-0.122223176,-0.17496473,-0.060450483,-0.09771641,0.039805584,0.033229798,0.0887964,0.14916404,0.06680416,-0.0063715745,0.13000879,0.11959068,0.015305756,-0.07707424,-0.011718266,-0.015386691,-0.035962448,-0.1496067,0.06318977,-0.030656215,-0.08808888,0.057071205,-0.009164411,0.21015218,-0.110898554,0.13362479,-0.049537145,0.080692835,0.0072751264,0.03737632,-0.03439123,-0.17853755,-0.082506016,-0.0233665,0.022441931,0.059895255,0.06961718,0.123723686,-0.1269187,0.017858772,-0.07661863,0.079807304,0.072745405,-0.06723125,0.03406812,0.07960279,-0.1935085,-0.1776433,0.00720717,-0.049604535
1241,0.017462745,0.18651424,0.19939166,0.14342242,-0.029351335,-0.019880604,-0.0071958303,-0.22199494,-0.0736403,-0.14807963,-0.10157685,0.1770199,-0.16044807,-0.25158927,0.2548299,0.39858362,-0.10125706,-0.022366934,0.05986481,0.062404078,-0.028197534,-0.28713334,-0.27832288,0.051934298,-0.15064356,-0.38006994,-0.13243634,0.09626978,-0.15614465,0.0007163007,0.041209545,0.29634276,0.02435615,0.0033559976,0.0644208,-0.09775522,-0.043174446,-0.16371626,0.21357197,-0.26813468,-0.17637856,-0.26348895,-0.22760266,0.077911586,0.07027268,0.16224203,0.014335278,0.013349472,0.12654608,-0.029913075,0.021317407,0.17490105,0.1632728,0.00047927722,0.09821306,-0.00079849944,0.092880115,0.2319193,-0.10387683,-0.20768473,0.4777109,0.32052937,0.22760546,-0.23116307
1242,0.06111762,-0.19909194,-0.19754335,0.019826949,-0.09386105,0.082605414,0.0058721257,0.15161525,0.12298361,0.20575261,0.08272044,-0.04915476,0.1642688,0.047756106,-0.1616722,-0.22198665,0.15931949,0.04099209,-0.102182426,-0.024766453,-0.023761496,0.20374408,0.12094831,-0.03644669,0.06164433,0.25243536,0.14901529,0.040969823,0.09448699,-0.011746978,-0.015583925,-0.06322964,-0.05080475,-0.060998198,-0.019286163,0.07666688,0.06276152,-0.06893466,-0.07067374,0.092323236,0.16671771,0.24022335,0.19411984,-0.09063104,-0.087531775,-0.03581896,-0.0284661,-0.07356623,-0.20346238,-0.08224807,-0.110996455,-0.22495738,0.0047891214,-0.066713914,0.074860424,-0.07002979,-0.11316229,-0.110389054,-0.05978713,0.06663614,-0.21977964,-0.174909,-0.13307053,0.27988884
1243,-0.04316711,0.12746201,0.32667544,-0.16237095,0.08861433,-0.22824875,0.20101197,0.027470455,-0.025162276,-0.17001258,-0.23033747,-0.077807724,0.011947505,0.13098106,0.10328689,0.0077453926,-0.089306995,0.022817306,0.1206592,0.02169111,-0.048122272,-0.12797871,-0.07634051,0.052094672,-0.09444851,-0.08484085,-0.17794828,0.026678182,-0.115464784,-0.083518945,0.09113699,-0.021523662,-0.057658494,-0.020611925,-0.084889404,-0.13606954,-0.13994125,0.2706252,-0.1838028,0.08775254,0.016030114,-0.17904565,-0.1175213,0.041693494,0.105403505,-0.040716823,0.06140619,0.04037363,0.12364975,0.003908178,0.16907255,0.059654333,-0.18974695,0.05605519,-0.28554946,0.09121352,0.10698109,0.021923307,0.13595492,-0.061935373,0.10630636,0.05144008,0.09916011,-0.018504089
1244,-0.06511087,0.19834998,0.23983508,-0.00793568,0.14513052,-0.062418174,0.10665928,-0.14874518,-0.10894174,-0.23660973,-0.1279865,0.07668666,-0.21139483,-0.09264901,0.26214644,0.32483432,-0.11487381,-0.055946257,0.09297933,-0.054577157,-0.053863205,-0.30182835,-0.12604655,0.043691512,-0.14232339,-0.29798365,-0.21385159,-0.051525153,-0.07568685,-0.028469281,0.022046294,0.10603686,0.024340853,0.10706182,0.038753767,-0.113551825,-0.10787916,-0.010372624,0.076718025,-0.10767978,-0.16846576,-0.32982606,-0.20021816,0.105877206,0.14191669,0.10411942,0.13808705,0.06919825,0.18557876,0.12835604,0.10312994,0.147088,-0.013964437,0.006981116,-0.08051677,0.058763087,0.07152759,0.09048293,0.0970051,-0.102846436,0.35278663,0.29929885,0.12398674,-0.31589788
1245,-0.001630567,-0.042735606,-0.26502988,0.26422787,-0.12743276,0.28274179,-0.15466869,-0.23068605,-0.012099648,0.0751478,0.16871502,0.24762923,-0.15624546,-0.29646316,0.09889555,0.25175148,-0.029307295,0.040570147,-0.21031483,-0.08460732,-0.02153308,-0.10069309,-0.08322113,-0.07667846,-0.024343714,-0.19267967,0.07539734,0.01821487,0.122439,0.1491091,-0.10626954,0.17558149,0.018028907,0.07467502,0.18940185,-0.010394651,0.09166616,-0.4511109,0.27186015,-0.20435472,0.0103103295,-0.124086365,0.09207132,-0.00970459,0.02351389,0.2701893,0.04906911,0.04733416,-0.017916039,0.02849474,-0.16218607,-0.10075799,0.32334962,0.057412304,0.26440877,-0.21875294,-0.16186263,0.06381224,-0.10685438,0.027312681,0.14009833,0.17778045,-0.12849656,-0.06299201
1246,0.023237959,-0.19530943,-0.2858487,0.04817552,-0.093030155,0.1532109,-0.1397575,0.09328957,0.05834642,0.27075532,0.1685103,-0.0652294,0.12032828,0.09537386,-0.19985512,-0.20452967,0.12623507,-0.004464112,-0.13145615,-0.03299293,0.031040676,0.24347176,0.14138903,-0.09948015,0.10556532,0.26686418,0.17659687,-0.036182962,0.1547676,0.040660806,-0.09074742,-0.18216184,0.05533562,-0.00854235,0.03711233,0.12807822,0.05562843,-0.027956784,-0.07951364,0.10577852,0.15902191,0.23952514,0.25562975,-0.04895715,-0.08327804,-0.025712788,-0.051347084,-0.06425616,-0.15844524,0.019430634,-0.065215796,-0.10617411,0.02035392,0.033356547,0.09355067,-0.08604026,-0.16756523,-0.18314101,-0.063892215,0.1672996,-0.32978487,-0.2853503,-0.19850087,0.16977625
1247,-0.0014068838,0.20299846,0.21264063,0.050397877,0.119039655,-0.09088157,0.10476503,-0.13214955,-0.089224786,-0.20162028,-0.08546747,0.076802574,-0.1800383,-0.13313508,0.2873104,0.38710535,-0.09333545,-0.01945258,0.10877876,-0.013585895,-0.09592741,-0.33415502,-0.14050825,0.07721399,-0.18626994,-0.3131496,-0.18672885,-0.019699037,-0.112872,-0.027047185,0.04167828,0.17733714,0.0055173114,0.08971607,0.038526826,-0.09464648,-0.05619003,-0.058198728,0.10293309,-0.1310744,-0.20037754,-0.31143183,-0.21738365,0.1028692,0.10594792,0.111829594,0.11519374,0.04842279,0.14466512,0.09001019,0.050987072,0.125291,0.047245312,-0.049294654,-0.049257293,0.06945545,0.0852031,0.121946156,0.041677438,-0.15212426,0.41181958,0.36302605,0.19324246,-0.26752466
1248,-0.0726091,0.12277134,0.14053555,-0.14952321,0.09010345,-0.12635943,0.054279424,0.019771121,-0.076200426,-0.068045646,-0.07128362,-0.12692241,-0.0089781955,0.21530178,0.015103139,-0.09678813,-0.10117466,-0.072480276,0.084751256,0.07033041,0.026656792,0.00924875,-0.04952109,-0.030546632,0.0138858035,0.02589027,-0.09913263,-0.077254675,-0.05804842,-0.050837807,0.011834062,-0.1517891,0.05486527,-0.040383473,-0.061281957,-0.05767548,-0.13223942,0.3102756,-0.19015768,0.1259678,-0.04075653,-0.088059776,-0.04415295,0.06483012,0.06750258,-0.12166257,-0.04431233,0.0435327,0.13360712,0.071907945,0.20065886,0.19339433,-0.18829986,0.12150699,-0.22135377,0.12848845,0.08646822,-0.06415543,0.10369376,0.036329903,-0.060844094,-0.18783468,0.05980768,-0.11053297
1249,0.0146439215,0.2048336,0.18913555,0.14607407,-0.014665343,-0.031038519,-0.011810457,-0.22120129,-0.08242303,-0.15836005,-0.0868531,0.144591,-0.1527186,-0.25338024,0.2390366,0.3998205,-0.10953369,-0.051776942,0.06371276,0.0651897,-0.03399743,-0.2804753,-0.2743234,0.03951357,-0.12944473,-0.37251207,-0.12915371,0.12325381,-0.1444068,0.0077629928,0.04551707,0.30866772,0.047409393,0.016085207,0.09434584,-0.08181824,-0.050370455,-0.15983424,0.2012817,-0.26066986,-0.19406563,-0.26044375,-0.23208375,0.0675407,0.05412317,0.16829233,0.010029245,-0.0040238127,0.11071032,-0.022101112,0.007252015,0.17239869,0.17434111,-0.0044910163,0.11662934,-0.010796874,0.08722699,0.21414702,-0.1069568,-0.20995799,0.47354424,0.34506255,0.23167312,-0.24348925
